case_id,customer_id,customer_name,amount,payment_status,failure_reason,retry_count,previous_success_rate,days_overdue,checkout_abandoned,expected_action
CASE_08100,CUST_08100,Steven Hayes,999,ABANDONED,NONE,1,0.95,5,True,SEND_PAYMENT_LINK
CASE_08101,CUST_08101,Amy Ortega,100000,ABANDONED,NONE,3,0.96,20,True,STOP
CASE_08102,CUST_08102,Christopher Hawkins,1499,FAILED,INSUFFICIENT_FUNDS,2,0.26,0,False,SEND_PAYMENT_LINK
CASE_08103,CUST_08103,Dawn Cline,50000,FAILED,NETWORK_ERROR,0,0.87,0,False,RETRY_PAYMENT
CASE_08104,CUST_08104,Eric Green,15000,FAILED,CARD_DECLINED,1,0.87,10,False,SEND_PAYMENT_LINK
CASE_08105,CUST_08105,Deborah Evans,1499,ABANDONED,NONE,1,0.47,5,True,SEND_PAYMENT_LINK
CASE_08106,CUST_08106,Jessica Mccann,4999,FAILED,NETWORK_ERROR,1,0.65,45,False,ESCALATE_HUMAN
CASE_08107,CUST_08107,Jeremy Young,15000,FAILED,CARD_DECLINED,2,0.48,0,False,SEND_PAYMENT_LINK
CASE_08108,CUST_08108,Emily Hernandez,499,FAILED,BANK_ERROR,1,0.49,45,False,ESCALATE_HUMAN
CASE_08109,CUST_08109,Stephen Villa,25000,FAILED,NETWORK_ERROR,1,0.91,5,False,RETRY_PAYMENT
CASE_08110,CUST_08110,Benjamin Sosa,4999,ABANDONED,NONE,1,0.72,0,True,SEND_PAYMENT_LINK
CASE_08111,CUST_08111,Antonio Weeks,9999,FAILED,CARD_DECLINED,0,0.48,45,False,ESCALATE_HUMAN
CASE_08112,CUST_08112,Thomas Valdez,15000,FAILED,BANK_ERROR,0,0.76,0,False,RETRY_PAYMENT
CASE_08113,CUST_08113,Patricia Copeland,50000,ABANDONED,NONE,0,0.42,0,True,SEND_PAYMENT_LINK
CASE_08114,CUST_08114,April Johnson,75000,FAILED,TIMEOUT,3,0.57,15,False,STOP
CASE_08115,CUST_08115,Joshua Reid,75000,FAILED,TIMEOUT,1,0.57,45,False,ESCALATE_HUMAN
CASE_08116,CUST_08116,Taylor Richardson,50000,FAILED,INSUFFICIENT_FUNDS,2,0.88,45,False,ESCALATE_HUMAN
CASE_08117,CUST_08117,Jason Cook,999,FAILED,CARD_DECLINED,0,0.58,0,False,SEND_PAYMENT_LINK
CASE_08118,CUST_08118,Christie Goodwin,25000,FAILED,INSUFFICIENT_FUNDS,2,0.63,30,False,ESCALATE_HUMAN
CASE_08119,CUST_08119,Stacy Lee,4999,FAILED,TIMEOUT,0,0.66,0,False,RETRY_PAYMENT
CASE_08120,CUST_08120,Brad Hoffman,25000,ABANDONED,NONE,2,0.79,0,True,SEND_PAYMENT_LINK
CASE_08121,CUST_08121,Jason Ortiz,15000,FAILED,TIMEOUT,0,0.65,0,False,RETRY_PAYMENT
CASE_08122,CUST_08122,Erin Chavez,499,FAILED,CARD_DECLINED,3,0.43,5,False,STOP
CASE_08123,CUST_08123,Alec Hicks,75000,FAILED,NETWORK_ERROR,2,0.75,0,False,ESCALATE_HUMAN
CASE_08124,CUST_08124,Bryan Ray,7999,FAILED,INSUFFICIENT_FUNDS,3,0.6,45,False,STOP
CASE_08125,CUST_08125,Wesley Norris,4999,ABANDONED,NONE,0,0.2,15,True,SEND_PAYMENT_LINK
CASE_08126,CUST_08126,Kylie Norris,100000,FAILED,BANK_ERROR,1,0.5,0,False,ESCALATE_HUMAN
CASE_08127,CUST_08127,Michael Sawyer,4999,FAILED,INSUFFICIENT_FUNDS,2,0.83,0,False,SEND_PAYMENT_LINK
CASE_08128,CUST_08128,Erika Hale,499,FAILED,INSUFFICIENT_FUNDS,0,0.66,0,False,SEND_PAYMENT_LINK
CASE_08129,CUST_08129,Lindsey Bell,9999,ABANDONED,NONE,1,0.45,10,True,SEND_PAYMENT_LINK
CASE_08130,CUST_08130,Alexis Bean,9999,FAILED,CARD_DECLINED,2,0.85,30,False,ESCALATE_HUMAN
CASE_08131,CUST_08131,Andrew Mcbride,100000,ABANDONED,NONE,1,0.87,45,True,ESCALATE_HUMAN
CASE_08132,CUST_08132,Mariah Mcgee,15000,ABANDONED,NONE,2,0.57,5,True,SEND_PAYMENT_LINK
CASE_08133,CUST_08133,Michael Hill,499,FAILED,INSUFFICIENT_FUNDS,3,0.31,45,False,STOP
CASE_08134,CUST_08134,Amy Hunt,50000,FAILED,CARD_DECLINED,0,0.89,0,False,ESCALATE_HUMAN
CASE_08135,CUST_08135,Alyssa Serrano,100000,ABANDONED,NONE,1,0.41,30,True,ESCALATE_HUMAN
CASE_08136,CUST_08136,Alexander Griffin,4999,FAILED,CARD_DECLINED,0,0.86,0,False,SEND_PAYMENT_LINK
CASE_08137,CUST_08137,Sharon Brown,499,FAILED,BANK_ERROR,1,0.21,30,False,ESCALATE_HUMAN
CASE_08138,CUST_08138,Stephanie Larson,7999,ABANDONED,NONE,1,0.37,20,True,SEND_PAYMENT_LINK
CASE_08139,CUST_08139,Carol Mcbride,25000,FAILED,CARD_DECLINED,3,0.5,30,False,STOP
CASE_08140,CUST_08140,Christopher Ramos,7999,FAILED,INSUFFICIENT_FUNDS,1,0.47,20,False,SEND_PAYMENT_LINK
CASE_08141,CUST_08141,Christine Webb,25000,FAILED,NETWORK_ERROR,2,0.22,20,False,SEND_PAYMENT_LINK
CASE_08142,CUST_08142,Steven Snyder,9999,FAILED,CARD_DECLINED,3,0.62,20,False,STOP
CASE_08143,CUST_08143,Bradley Cohen,4999,ABANDONED,NONE,0,0.38,0,True,SEND_PAYMENT_LINK
CASE_08144,CUST_08144,Jeffrey Brennan,499,FAILED,INSUFFICIENT_FUNDS,2,0.41,10,False,SEND_PAYMENT_LINK
CASE_08145,CUST_08145,Shaun Valdez,7999,FAILED,BANK_ERROR,2,0.56,45,False,ESCALATE_HUMAN
CASE_08146,CUST_08146,Brett Baker,7999,FAILED,CARD_DECLINED,2,0.71,45,False,ESCALATE_HUMAN
CASE_08147,CUST_08147,Eric Brooks,4999,FAILED,NETWORK_ERROR,0,0.43,0,False,SEND_PAYMENT_LINK
CASE_08148,CUST_08148,Jonathan Hatfield,100000,FAILED,INSUFFICIENT_FUNDS,0,0.46,20,False,ESCALATE_HUMAN
CASE_08149,CUST_08149,John Rhodes,2499,FAILED,NETWORK_ERROR,0,0.54,15,False,SEND_PAYMENT_LINK
CASE_08150,CUST_08150,Timothy Acevedo,999,FAILED,CARD_DECLINED,3,0.72,5,False,STOP
CASE_08151,CUST_08151,David Jackson,25000,ABANDONED,NONE,2,0.72,15,True,SEND_PAYMENT_LINK
CASE_08152,CUST_08152,Adam Wilkins,7999,FAILED,BANK_ERROR,1,0.66,0,False,SEND_PAYMENT_LINK
CASE_08153,CUST_08153,Daniel Arnold,2499,FAILED,INSUFFICIENT_FUNDS,0,0.69,30,False,ESCALATE_HUMAN
CASE_08154,CUST_08154,Daniel Howe,15000,FAILED,TIMEOUT,0,0.89,20,False,RETRY_PAYMENT
CASE_08155,CUST_08155,Larry Green,15000,ABANDONED,NONE,2,0.95,5,True,SEND_PAYMENT_LINK
CASE_08156,CUST_08156,Victor Evans,9999,FAILED,INSUFFICIENT_FUNDS,0,0.89,45,False,ESCALATE_HUMAN
CASE_08157,CUST_08157,Jose Jones,7999,FAILED,NETWORK_ERROR,0,1.0,5,False,RETRY_PAYMENT
CASE_08158,CUST_08158,Kyle Meyers,75000,ABANDONED,NONE,2,0.58,5,True,ESCALATE_HUMAN
CASE_08159,CUST_08159,Jeremy Le,75000,FAILED,NETWORK_ERROR,3,0.76,45,False,STOP
CASE_08160,CUST_08160,Kristen Weaver,25000,FAILED,CARD_DECLINED,3,0.27,0,False,STOP
CASE_08161,CUST_08161,Jessica Banks,100000,ABANDONED,NONE,3,0.51,15,True,STOP
CASE_08162,CUST_08162,Glenn Adams,25000,FAILED,CARD_DECLINED,2,0.35,20,False,SEND_PAYMENT_LINK
CASE_08163,CUST_08163,Zachary Wells,75000,FAILED,BANK_ERROR,0,0.92,30,False,ESCALATE_HUMAN
CASE_08164,CUST_08164,Diana Decker,50000,FAILED,TIMEOUT,2,0.35,0,False,SEND_PAYMENT_LINK
CASE_08165,CUST_08165,Rhonda Carson,1499,ABANDONED,NONE,0,0.5,30,True,ESCALATE_HUMAN
CASE_08166,CUST_08166,Jacob Brown,4999,FAILED,BANK_ERROR,2,0.94,15,False,RETRY_PAYMENT
CASE_08167,CUST_08167,David Wilson,25000,ABANDONED,NONE,3,0.66,15,True,STOP
CASE_08168,CUST_08168,Denise Gomez,50000,FAILED,BANK_ERROR,3,0.61,5,False,STOP
CASE_08169,CUST_08169,Sean Flores,499,ABANDONED,NONE,1,0.56,5,True,SEND_PAYMENT_LINK
CASE_08170,CUST_08170,Christian White,999,FAILED,INSUFFICIENT_FUNDS,2,0.29,5,False,SEND_PAYMENT_LINK
CASE_08171,CUST_08171,Matthew Lee,100000,FAILED,INSUFFICIENT_FUNDS,1,0.36,15,False,ESCALATE_HUMAN
CASE_08172,CUST_08172,Clifford Peterson,100000,FAILED,BANK_ERROR,2,0.48,30,False,ESCALATE_HUMAN
CASE_08173,CUST_08173,Ashley Davis,999,FAILED,NETWORK_ERROR,1,0.85,30,False,ESCALATE_HUMAN
CASE_08174,CUST_08174,Robert Nelson,4999,FAILED,INSUFFICIENT_FUNDS,0,0.93,10,False,SEND_PAYMENT_LINK
CASE_08175,CUST_08175,Jenna Williams,50000,FAILED,CARD_DECLINED,3,0.36,30,False,STOP
CASE_08176,CUST_08176,Jamie Alexander,100000,FAILED,BANK_ERROR,1,0.28,10,False,ESCALATE_HUMAN
CASE_08177,CUST_08177,Todd Pacheco,75000,FAILED,BANK_ERROR,0,0.24,20,False,ESCALATE_HUMAN
CASE_08178,CUST_08178,Shaun Gross,499,ABANDONED,NONE,3,0.39,10,True,STOP
CASE_08179,CUST_08179,Jessica Arnold,4999,FAILED,BANK_ERROR,2,0.74,0,False,RETRY_PAYMENT
CASE_08180,CUST_08180,Thomas Phillips,100000,ABANDONED,NONE,1,0.4,15,True,ESCALATE_HUMAN
CASE_08181,CUST_08181,Diane Duran,9999,FAILED,TIMEOUT,3,0.71,45,False,STOP
CASE_08182,CUST_08182,Erin Hart,75000,ABANDONED,NONE,0,0.85,15,True,ESCALATE_HUMAN
CASE_08183,CUST_08183,Samuel Garcia,1499,FAILED,INSUFFICIENT_FUNDS,0,0.42,5,False,SEND_PAYMENT_LINK
CASE_08184,CUST_08184,Matthew Wilson,7999,FAILED,NETWORK_ERROR,1,0.72,20,False,SEND_PAYMENT_LINK
CASE_08185,CUST_08185,Jamie Graham,7999,FAILED,INSUFFICIENT_FUNDS,2,0.63,0,False,SEND_PAYMENT_LINK
CASE_08186,CUST_08186,Erin Boyd,9999,FAILED,BANK_ERROR,1,0.47,30,False,ESCALATE_HUMAN
CASE_08187,CUST_08187,Chelsea Ross,1499,FAILED,INSUFFICIENT_FUNDS,0,0.91,15,False,SEND_PAYMENT_LINK
CASE_08188,CUST_08188,Mary Smith,2499,FAILED,NETWORK_ERROR,0,0.97,5,False,RETRY_PAYMENT
CASE_08189,CUST_08189,Casey Lee,50000,FAILED,TIMEOUT,2,0.49,45,False,ESCALATE_HUMAN
CASE_08190,CUST_08190,Brian Moreno,50000,FAILED,NETWORK_ERROR,2,0.88,0,False,RETRY_PAYMENT
CASE_08191,CUST_08191,Roberta Smith,2499,FAILED,TIMEOUT,3,0.23,15,False,STOP
CASE_08192,CUST_08192,Joann White,9999,FAILED,BANK_ERROR,2,0.49,15,False,SEND_PAYMENT_LINK
CASE_08193,CUST_08193,Todd Rasmussen,9999,FAILED,CARD_DECLINED,2,0.67,0,False,SEND_PAYMENT_LINK
CASE_08194,CUST_08194,Scott Summers,25000,FAILED,CARD_DECLINED,2,0.91,30,False,ESCALATE_HUMAN
CASE_08195,CUST_08195,Donna Jackson,4999,ABANDONED,NONE,0,0.24,15,True,SEND_PAYMENT_LINK
CASE_08196,CUST_08196,Donna Clark,100000,FAILED,NETWORK_ERROR,1,0.86,5,False,ESCALATE_HUMAN
CASE_08197,CUST_08197,Misty Gonzalez,25000,FAILED,NETWORK_ERROR,1,0.52,20,False,RETRY_PAYMENT
CASE_08198,CUST_08198,Leslie Scott,75000,FAILED,TIMEOUT,2,0.4,15,False,ESCALATE_HUMAN
CASE_08199,CUST_08199,Joel Hopkins,499,FAILED,NETWORK_ERROR,2,0.21,20,False,SEND_PAYMENT_LINK
CASE_08200,CUST_08200,Lynn Bruce,75000,ABANDONED,NONE,2,0.83,45,True,ESCALATE_HUMAN
CASE_08201,CUST_08201,Katelyn Anthony,50000,FAILED,NETWORK_ERROR,2,0.63,20,False,SEND_PAYMENT_LINK
CASE_08202,CUST_08202,Christina Morrison,15000,FAILED,BANK_ERROR,1,0.34,0,False,SEND_PAYMENT_LINK
CASE_08203,CUST_08203,Erika Miles,499,FAILED,BANK_ERROR,0,0.25,5,False,SEND_PAYMENT_LINK
CASE_08204,CUST_08204,Joe Villarreal,100000,FAILED,CARD_DECLINED,0,0.89,20,False,ESCALATE_HUMAN
CASE_08205,CUST_08205,Ryan Anderson,50000,ABANDONED,NONE,0,0.79,5,True,SEND_PAYMENT_LINK
CASE_08206,CUST_08206,Matthew Thompson,9999,FAILED,INSUFFICIENT_FUNDS,0,0.81,0,False,SEND_PAYMENT_LINK
CASE_08207,CUST_08207,Heather Li,4999,FAILED,TIMEOUT,1,0.64,0,False,RETRY_PAYMENT
CASE_08208,CUST_08208,Sarah Mcbride,1499,FAILED,BANK_ERROR,3,0.74,0,False,STOP
CASE_08209,CUST_08209,Douglas Howe,4999,FAILED,BANK_ERROR,2,0.94,10,False,RETRY_PAYMENT
CASE_08210,CUST_08210,Kevin Hull,1499,FAILED,INSUFFICIENT_FUNDS,1,0.34,5,False,SEND_PAYMENT_LINK
CASE_08211,CUST_08211,Stacey Todd,499,FAILED,BANK_ERROR,1,0.82,0,False,RETRY_PAYMENT
CASE_08212,CUST_08212,Paul Hutchinson,499,FAILED,TIMEOUT,1,0.3,45,False,ESCALATE_HUMAN
CASE_08213,CUST_08213,Kristen Martinez,50000,FAILED,CARD_DECLINED,1,0.41,5,False,SEND_PAYMENT_LINK
CASE_08214,CUST_08214,Tabitha Williams,75000,ABANDONED,NONE,0,0.77,5,True,ESCALATE_HUMAN
CASE_08215,CUST_08215,David Franklin,7999,FAILED,BANK_ERROR,2,0.98,0,False,RETRY_PAYMENT
CASE_08216,CUST_08216,Ray Baker,75000,ABANDONED,NONE,3,0.35,10,True,STOP
CASE_08217,CUST_08217,Sharon Ortiz,100000,FAILED,NETWORK_ERROR,3,0.84,10,False,STOP
CASE_08218,CUST_08218,Kimberly Anderson,499,ABANDONED,NONE,3,0.66,15,True,STOP
CASE_08219,CUST_08219,Sharon Reilly,2499,ABANDONED,NONE,0,0.92,0,True,SEND_PAYMENT_LINK
CASE_08220,CUST_08220,Jacob Hill,25000,FAILED,TIMEOUT,3,0.23,0,False,STOP
CASE_08221,CUST_08221,Luis Duffy,9999,FAILED,BANK_ERROR,3,0.24,30,False,STOP
CASE_08222,CUST_08222,Elizabeth Gill,2499,FAILED,INSUFFICIENT_FUNDS,3,0.58,0,False,STOP
CASE_08223,CUST_08223,Michael Ruiz,9999,FAILED,NETWORK_ERROR,1,0.54,0,False,RETRY_PAYMENT
CASE_08224,CUST_08224,Nicole Patterson,50000,ABANDONED,NONE,3,0.89,5,True,STOP
CASE_08225,CUST_08225,Terri Ruiz,25000,FAILED,INSUFFICIENT_FUNDS,1,0.96,0,False,SEND_PAYMENT_LINK
CASE_08226,CUST_08226,Andre Miller,999,FAILED,NETWORK_ERROR,1,0.68,0,False,RETRY_PAYMENT
CASE_08227,CUST_08227,Sheila Camacho,1499,FAILED,BANK_ERROR,0,0.36,15,False,SEND_PAYMENT_LINK
CASE_08228,CUST_08228,Stephanie Murphy,1499,FAILED,BANK_ERROR,2,0.68,0,False,RETRY_PAYMENT
CASE_08229,CUST_08229,Justin Harrison,15000,FAILED,CARD_DECLINED,2,0.94,0,False,SEND_PAYMENT_LINK
CASE_08230,CUST_08230,Brittany Thompson DDS,100000,FAILED,INSUFFICIENT_FUNDS,2,0.26,10,False,ESCALATE_HUMAN
CASE_08231,CUST_08231,Paul Wheeler,7999,FAILED,BANK_ERROR,1,0.4,15,False,SEND_PAYMENT_LINK
CASE_08232,CUST_08232,Connie Gonzalez,9999,ABANDONED,NONE,0,0.62,5,True,SEND_PAYMENT_LINK
CASE_08233,CUST_08233,Elizabeth Malone,50000,FAILED,INSUFFICIENT_FUNDS,0,0.42,0,False,SEND_PAYMENT_LINK
CASE_08234,CUST_08234,Brooke Ramos,50000,FAILED,BANK_ERROR,3,0.42,15,False,STOP
CASE_08235,CUST_08235,Antonio Turner,2499,FAILED,CARD_DECLINED,1,0.37,45,False,ESCALATE_HUMAN
CASE_08236,CUST_08236,Joseph Ramsey,15000,FAILED,CARD_DECLINED,0,0.79,0,False,SEND_PAYMENT_LINK
CASE_08237,CUST_08237,Deborah Mitchell,7999,FAILED,TIMEOUT,2,0.47,30,False,ESCALATE_HUMAN
CASE_08238,CUST_08238,Mrs. Isabella Davidson MD,7999,FAILED,TIMEOUT,1,0.48,30,False,ESCALATE_HUMAN
CASE_08239,CUST_08239,Jason Flynn,1499,FAILED,BANK_ERROR,1,0.21,30,False,ESCALATE_HUMAN
CASE_08240,CUST_08240,Daniel Smith,499,ABANDONED,NONE,0,0.65,10,True,SEND_PAYMENT_LINK
CASE_08241,CUST_08241,Cody Howard,25000,FAILED,NETWORK_ERROR,3,0.43,15,False,STOP
CASE_08242,CUST_08242,Oscar Fields,1499,FAILED,INSUFFICIENT_FUNDS,1,0.79,20,False,SEND_PAYMENT_LINK
CASE_08243,CUST_08243,Rebecca Davis,7999,FAILED,CARD_DECLINED,3,0.66,0,False,STOP
CASE_08244,CUST_08244,Brian Dennis,15000,FAILED,BANK_ERROR,2,0.86,15,False,RETRY_PAYMENT
CASE_08245,CUST_08245,Aaron Miller,75000,FAILED,TIMEOUT,0,0.8,0,False,ESCALATE_HUMAN
CASE_08246,CUST_08246,Angel May,7999,FAILED,NETWORK_ERROR,1,0.72,0,False,RETRY_PAYMENT
CASE_08247,CUST_08247,Michelle King,75000,ABANDONED,NONE,3,0.54,45,True,STOP
CASE_08248,CUST_08248,Kayla May,499,FAILED,TIMEOUT,2,0.65,10,False,RETRY_PAYMENT
CASE_08249,CUST_08249,Casey Rowe,2499,FAILED,NETWORK_ERROR,2,0.34,10,False,SEND_PAYMENT_LINK
CASE_08250,CUST_08250,Charles Patel,7999,FAILED,BANK_ERROR,0,0.54,10,False,SEND_PAYMENT_LINK
CASE_08251,CUST_08251,Maxwell Garcia,100000,FAILED,BANK_ERROR,3,0.71,10,False,STOP
CASE_08252,CUST_08252,Heather Cummings,2499,FAILED,TIMEOUT,1,0.58,15,False,RETRY_PAYMENT
CASE_08253,CUST_08253,Mrs. Laura Griffin,100000,FAILED,BANK_ERROR,0,0.23,0,False,ESCALATE_HUMAN
CASE_08254,CUST_08254,Anthony Gordon,7999,ABANDONED,NONE,1,0.72,0,True,SEND_PAYMENT_LINK
CASE_08255,CUST_08255,Jennifer Houston,50000,FAILED,BANK_ERROR,0,0.8,0,False,RETRY_PAYMENT
CASE_08256,CUST_08256,Amanda Wheeler,1499,FAILED,BANK_ERROR,3,0.42,30,False,STOP
CASE_08257,CUST_08257,Shane Ford,4999,ABANDONED,NONE,3,0.25,30,True,STOP
CASE_08258,CUST_08258,Sabrina Baird,75000,ABANDONED,NONE,2,0.43,45,True,ESCALATE_HUMAN
CASE_08259,CUST_08259,Damon Murphy,9999,FAILED,TIMEOUT,3,0.99,0,False,STOP
CASE_08260,CUST_08260,Susan Whitaker,15000,FAILED,TIMEOUT,0,0.79,0,False,RETRY_PAYMENT
CASE_08261,CUST_08261,Samantha Smith,1499,FAILED,INSUFFICIENT_FUNDS,0,0.5,10,False,SEND_PAYMENT_LINK
CASE_08262,CUST_08262,Anthony Hernandez,1499,FAILED,TIMEOUT,3,0.45,0,False,STOP
CASE_08263,CUST_08263,Benjamin Diaz,499,FAILED,INSUFFICIENT_FUNDS,0,0.86,0,False,SEND_PAYMENT_LINK
CASE_08264,CUST_08264,Shannon Horton,15000,FAILED,BANK_ERROR,0,0.79,10,False,RETRY_PAYMENT
CASE_08265,CUST_08265,John Drake,50000,FAILED,TIMEOUT,2,0.65,5,False,RETRY_PAYMENT
CASE_08266,CUST_08266,Raymond Luna,9999,FAILED,TIMEOUT,2,0.27,0,False,SEND_PAYMENT_LINK
CASE_08267,CUST_08267,Casey Jones,499,ABANDONED,NONE,0,0.74,10,True,SEND_PAYMENT_LINK
CASE_08268,CUST_08268,Andrew Brown,75000,FAILED,TIMEOUT,0,0.84,15,False,ESCALATE_HUMAN
CASE_08269,CUST_08269,Janet Turner,499,FAILED,TIMEOUT,2,0.78,45,False,ESCALATE_HUMAN
CASE_08270,CUST_08270,Sheryl Morales,15000,FAILED,TIMEOUT,3,0.53,20,False,STOP
CASE_08271,CUST_08271,Karen Stanley,15000,FAILED,TIMEOUT,2,0.29,45,False,ESCALATE_HUMAN
CASE_08272,CUST_08272,Timothy Collins,2499,FAILED,TIMEOUT,2,0.52,15,False,RETRY_PAYMENT
CASE_08273,CUST_08273,David Oconnor,100000,FAILED,NETWORK_ERROR,3,0.24,0,False,STOP
CASE_08274,CUST_08274,Angel Dean,999,FAILED,BANK_ERROR,3,0.29,15,False,STOP
CASE_08275,CUST_08275,Tammy Webb,999,FAILED,TIMEOUT,3,0.34,30,False,STOP
CASE_08276,CUST_08276,Megan Grimes,999,FAILED,BANK_ERROR,2,0.69,10,False,RETRY_PAYMENT
CASE_08277,CUST_08277,Elizabeth Vargas,9999,FAILED,NETWORK_ERROR,2,0.21,10,False,SEND_PAYMENT_LINK
CASE_08278,CUST_08278,Rachel Wilson,100000,ABANDONED,NONE,1,0.96,15,True,ESCALATE_HUMAN
CASE_08279,CUST_08279,Rachel Ortiz,2499,FAILED,TIMEOUT,3,0.36,0,False,STOP
CASE_08280,CUST_08280,Kevin Kaufman,1499,FAILED,TIMEOUT,3,0.32,0,False,STOP
CASE_08281,CUST_08281,Anthony Todd,25000,FAILED,INSUFFICIENT_FUNDS,1,0.44,0,False,SEND_PAYMENT_LINK
CASE_08282,CUST_08282,James Estrada,25000,ABANDONED,NONE,0,0.79,20,True,SEND_PAYMENT_LINK
CASE_08283,CUST_08283,Cody Burke,75000,FAILED,INSUFFICIENT_FUNDS,1,0.85,20,False,ESCALATE_HUMAN
CASE_08284,CUST_08284,Matthew Flores,499,FAILED,TIMEOUT,1,0.83,0,False,RETRY_PAYMENT
CASE_08285,CUST_08285,Karen Schaefer,100000,FAILED,TIMEOUT,0,0.85,45,False,ESCALATE_HUMAN
CASE_08286,CUST_08286,Ebony Harrison,999,FAILED,CARD_DECLINED,3,0.95,0,False,STOP
CASE_08287,CUST_08287,Benjamin Miller,50000,FAILED,BANK_ERROR,3,0.89,10,False,STOP
CASE_08288,CUST_08288,Lawrence Turner,100000,FAILED,INSUFFICIENT_FUNDS,2,0.7,15,False,ESCALATE_HUMAN
CASE_08289,CUST_08289,Warren Sanchez,4999,FAILED,INSUFFICIENT_FUNDS,2,0.86,0,False,SEND_PAYMENT_LINK
CASE_08290,CUST_08290,Elizabeth Moran,9999,ABANDONED,NONE,2,0.72,30,True,ESCALATE_HUMAN
CASE_08291,CUST_08291,April Hodge,2499,ABANDONED,NONE,3,0.87,10,True,STOP
CASE_08292,CUST_08292,Amanda Porter,25000,FAILED,TIMEOUT,0,0.47,0,False,SEND_PAYMENT_LINK
CASE_08293,CUST_08293,Amy Herrera,50000,FAILED,NETWORK_ERROR,1,0.86,5,False,RETRY_PAYMENT
CASE_08294,CUST_08294,Nicholas Diaz,499,ABANDONED,NONE,3,0.58,45,True,STOP
CASE_08295,CUST_08295,Erika Robinson,2499,ABANDONED,NONE,3,0.57,0,True,STOP
CASE_08296,CUST_08296,David Duran,499,ABANDONED,NONE,0,0.61,0,True,SEND_PAYMENT_LINK
CASE_08297,CUST_08297,Anthony Ortega,4999,FAILED,CARD_DECLINED,1,0.71,0,False,SEND_PAYMENT_LINK
CASE_08298,CUST_08298,Joseph Diaz,100000,FAILED,BANK_ERROR,0,0.99,30,False,ESCALATE_HUMAN
CASE_08299,CUST_08299,Antonio Hall,50000,FAILED,TIMEOUT,1,0.74,20,False,RETRY_PAYMENT
CASE_08300,CUST_08300,Renee Harrison,100000,ABANDONED,NONE,1,0.21,30,True,ESCALATE_HUMAN
CASE_08301,CUST_08301,Kimberly Jones,1499,FAILED,TIMEOUT,1,0.51,20,False,RETRY_PAYMENT
CASE_08302,CUST_08302,Brian Smith,75000,ABANDONED,NONE,3,0.82,0,True,STOP
CASE_08303,CUST_08303,Alex Riley,499,FAILED,TIMEOUT,1,0.7,0,False,SEND_PAYMENT_LINK
CASE_08304,CUST_08304,Michael Walters,75000,ABANDONED,NONE,3,0.92,5,True,STOP
CASE_08305,CUST_08305,David King,9999,FAILED,CARD_DECLINED,3,0.38,5,False,STOP
CASE_08306,CUST_08306,Dr. Alisha Perez,2499,FAILED,TIMEOUT,3,0.51,20,False,STOP
CASE_08307,CUST_08307,Nicholas Gillespie,75000,ABANDONED,NONE,3,0.21,15,True,STOP
CASE_08308,CUST_08308,Sarah Johnson,7999,FAILED,CARD_DECLINED,0,0.72,15,False,SEND_PAYMENT_LINK
CASE_08309,CUST_08309,Jeremy Torres,499,FAILED,CARD_DECLINED,1,0.23,0,False,SEND_PAYMENT_LINK
CASE_08310,CUST_08310,Keith Frank,7999,FAILED,CARD_DECLINED,0,0.48,15,False,SEND_PAYMENT_LINK
CASE_08311,CUST_08311,Katherine Avery,9999,FAILED,INSUFFICIENT_FUNDS,0,0.67,10,False,SEND_PAYMENT_LINK
CASE_08312,CUST_08312,Terri Salinas,999,FAILED,INSUFFICIENT_FUNDS,1,0.53,20,False,SEND_PAYMENT_LINK
CASE_08313,CUST_08313,Sonia Alvarez,499,FAILED,TIMEOUT,1,0.68,0,False,RETRY_PAYMENT
CASE_08314,CUST_08314,Claudia Jefferson,999,FAILED,CARD_DECLINED,0,0.79,10,False,SEND_PAYMENT_LINK
CASE_08315,CUST_08315,Stacey Fletcher,50000,FAILED,NETWORK_ERROR,3,0.62,0,False,STOP
CASE_08316,CUST_08316,Ernest Adams,2499,FAILED,TIMEOUT,3,0.55,0,False,STOP
CASE_08317,CUST_08317,Diamond Owen,999,ABANDONED,NONE,3,0.55,15,True,STOP
CASE_08318,CUST_08318,Janet Gordon MD,499,FAILED,INSUFFICIENT_FUNDS,1,0.86,15,False,SEND_PAYMENT_LINK
CASE_08319,CUST_08319,Sandra Ward,75000,FAILED,TIMEOUT,2,0.85,15,False,ESCALATE_HUMAN
CASE_08320,CUST_08320,Sean Zamora,75000,FAILED,BANK_ERROR,2,0.24,45,False,ESCALATE_HUMAN
CASE_08321,CUST_08321,Alyssa Bailey,2499,ABANDONED,NONE,0,0.93,0,True,SEND_PAYMENT_LINK
CASE_08322,CUST_08322,Amy Ferguson,2499,ABANDONED,NONE,3,0.43,20,True,STOP
CASE_08323,CUST_08323,Danielle Wilson,15000,FAILED,NETWORK_ERROR,3,0.96,5,False,STOP
CASE_08324,CUST_08324,Maria Stephens,7999,FAILED,INSUFFICIENT_FUNDS,1,0.41,30,False,ESCALATE_HUMAN
CASE_08325,CUST_08325,Diana Smith,4999,FAILED,CARD_DECLINED,1,0.6,45,False,ESCALATE_HUMAN
CASE_08326,CUST_08326,Alexandra Huerta,999,FAILED,TIMEOUT,3,0.64,0,False,STOP
CASE_08327,CUST_08327,Michael Ramirez,2499,ABANDONED,NONE,0,0.88,0,True,SEND_PAYMENT_LINK
